customerID;gender;tenure;MultipleLines;MonthlyCharges;StreamingTV;DeviceProtection;Contract;Churn
1657-DYMBM;Male;53;No;19.9;No internet service;No internet service;Two year;No
7311-MQJCH;Female;5;No;19.55;No internet service;No internet service;One year;No
7375-WMVMT;Male;71;No;95.5;No;Yes;Two year;No
1136-XGEQU;Female;50;Yes;84.15;Yes;Yes;One year;No
2530-FMFXO;Male;56;Yes;103.2;Yes;Yes;Two year;No
6844-DZKRF;Male;2;No;50.2;No;No;Month-to-month;Yes
4695-WJZUE;Female;2;Yes;88.55;No;Yes;Month-to-month;Yes
7619-ODSGN;Male;24;Yes;54.75;No;No;Month-to-month;No
5970-GHJAW;Male;46;No;19.95;No internet service;No internet service;Two year;No
8879-XUAHX;Male;71;Yes;116.25;Yes;Yes;Two year;No
3689-MOZGR;Female;29;No phone service;31.2;No;No;Month-to-month;No
4195-PNGZS;Male;69;Yes;24.45;No internet service;No internet service;Two year;No
5003-XZWWO;Male;71;Yes;84.2;Yes;Yes;Two year;No
3988-RQIXO;Female;1;No;91.3;Yes;No;Month-to-month;Yes
7622-FWGEW;Male;56;No;85.65;Yes;Yes;Two year;No
6922-NCEDI;Male;56;No;21.2;No internet service;No internet service;One year;No
2514-GINMM;Male;1;No;79.5;Yes;No;Month-to-month;Yes
9891-NQDBD;Female;28;Yes;25.55;No internet service;No internet service;One year;No
6131-IUNXN;Female;19;No;20.2;No internet service;No internet service;Month-to-month;No
8548-AWOFC;Male;66;Yes;63.85;No;No;Month-to-month;No
9798-DRYDS;Female;17;Yes;61.95;No;Yes;One year;No
8532-UEFWH;Male;52;Yes;25.75;No internet service;No internet service;Two year;No
6296-DDOOR;Female;19;No;58.2;Yes;No;One year;No
7951-VRDVK;Female;36;No;85.85;Yes;Yes;One year;No
5931-FLJJF;Male;7;No;70.1;No;No;Month-to-month;No
4815-YOSUK;Male;72;Yes;104.9;No;Yes;One year;No
2659-VXMWZ;Male;67;Yes;111.3;Yes;Yes;One year;No
0380-NEAVX;Male;34;No;99.85;Yes;Yes;One year;No
3207-OYBWH;Male;57;Yes;95.25;No;Yes;Month-to-month;No
4285-GYRQC;Female;7;No;86.25;Yes;Yes;Month-to-month;Yes
7216-EWTRS;Female;1;Yes;100.8;Yes;Yes;Month-to-month;Yes
4365-MSDYN;Male;8;No;19.55;No internet service;No internet service;Month-to-month;No
7036-TYDEC;Female;69;Yes;104;Yes;Yes;Two year;No
5802-ADBRC;Female;50;Yes;104.4;Yes;Yes;One year;No
8076-FEZKJ;Male;10;No;19.5;No internet service;No internet service;One year;No
5197-YPYBZ;Female;12;Yes;25.25;No internet service;No internet service;Two year;No
8337-MSSXB;Female;14;No;86.3;No;No;Month-to-month;Yes
4312-GVYNH;Female;70;No phone service;49.85;No;Yes;Two year;No
8495-LJDFO;Female;64;Yes;108.95;Yes;Yes;Month-to-month;No
0839-JTCUD;Female;66;Yes;89.9;Yes;Yes;Two year;No
5494-WOZRZ;Female;71;No;82;Yes;Yes;Two year;No
1302-UHBDD;Male;20;No;89.95;Yes;No;Month-to-month;No
2234-EOFPT;Male;72;No;79.35;Yes;No;Two year;No
8619-IJNDK;Female;71;No;64.05;No;Yes;Two year;No
8378-LKJAF;Male;38;Yes;101.15;Yes;Yes;Month-to-month;No
8182-BJDSI;Female;28;Yes;89.95;No;No;Month-to-month;Yes
2528-HFYZX;Male;17;No;76.45;No;No;Month-to-month;Yes
1153-GNOLC;Male;33;No phone service;39.1;Yes;No;One year;No
3298-QEICA;Female;23;No phone service;34.6;No;No;Two year;No
0788-DXBFY;Male;58;No;19.55;No internet service;No internet service;One year;No
3597-YASZG;Female;70;Yes;104.45;Yes;No;Two year;No
3496-LFSZU;Male;4;No;70.5;No;No;Month-to-month;Yes
5242-UOWHD;Male;45;No;20.35;No internet service;No internet service;Two year;No
2482-CZGBB;Male;10;No;70;No;No;Month-to-month;No
6479-SZPLM;Male;36;No;19.45;No internet service;No internet service;Two year;No
8097-VBQTZ;Male;54;No;69.9;Yes;No;Month-to-month;No
4500-HKANN;Male;23;Yes;59.7;No;No;Two year;No
9917-KWRBE;Female;41;Yes;78.35;Yes;Yes;One year;No
3420-ZDBMA;Male;5;No;71.45;No;No;Month-to-month;Yes
2212-LYASK;Male;27;No phone service;45.85;No;Yes;One year;No
1393-IMKZG;Female;1;No;95.85;Yes;No;Month-to-month;Yes
8069-RHUXK;Female;67;No phone service;35.7;No;No;Two year;No
3398-GCPMU;Female;72;Yes;89.55;Yes;Yes;Two year;No
2908-WGAXL;Female;56;Yes;24.95;No internet service;No internet service;Two year;No
3378-AJRAO;Male;44;Yes;24.85;No internet service;No internet service;One year;No
1013-QCWAM;Female;66;Yes;100.8;Yes;No;Month-to-month;No
0866-QLSIR;Female;34;Yes;64.4;No;No;One year;No
6050-FFXES;Female;69;Yes;105.35;Yes;Yes;Two year;No
7181-BQYBV;Female;1;Yes;102.45;Yes;Yes;Month-to-month;Yes
0362-RAOQO;Female;40;No;19.65;No internet service;No internet service;Two year;No
9554-DFKIC;Male;30;Yes;54.45;No;No;Month-to-month;No
5527-ACHSO;Female;11;No;70.5;Yes;No;Month-to-month;No
0829-DDVLK;Female;15;No;20.1;No internet service;No internet service;One year;No
1399-UBQIU;Male;11;No;69.35;Yes;Yes;Month-to-month;No
1813-JLKWR;Female;64;No;19.8;No internet service;No internet service;One year;No
0336-PIKEI;Male;72;No;74.4;Yes;Yes;Two year;No
7322-OCWHC;Male;72;Yes;93.05;No;Yes;Two year;No
9537-VHDTA;Female;1;No;51.2;No;No;Month-to-month;Yes
4957-TIALW;Female;15;No;65.6;No;Yes;One year;No
2054-PJOCK;Female;60;Yes;80.55;Yes;Yes;One year;No
9150-HEPMB;Male;56;No;52.7;No;Yes;One year;No
9030-QGZNL;Female;8;No;20.85;No internet service;No internet service;Two year;No
6204-IEUXJ;Female;3;No;80.1;No;Yes;Month-to-month;Yes
3126-WQMGH;Female;49;Yes;52.15;No;No;Month-to-month;No
4529-CKBCL;Female;2;No;80.2;Yes;No;Month-to-month;Yes
2506-CLAKW;Female;6;No;98.15;No;Yes;Month-to-month;Yes
7176-WRTNX;Male;70;Yes;114.95;Yes;Yes;Two year;No
1583-IHQZE;Male;12;Yes;112.95;Yes;Yes;Month-to-month;Yes
5732-IKGQH;Male;52;No;104.45;Yes;Yes;One year;No
9239-GZHZE;Female;72;Yes;113.65;Yes;Yes;Two year;No
7205-BAIAD;Female;40;No;20.6;No internet service;No internet service;Two year;No
0151-ONTOV;Female;1;No;70.9;No;No;Month-to-month;Yes
4140-MUHUG;Female;3;No;86.85;Yes;Yes;Month-to-month;Yes
0093-EXYQL;Female;40;No;91.55;Yes;No;Month-to-month;No
8064-RAVOH;Male;1;No;49.85;No;Yes;Month-to-month;Yes
0219-QAERP;Male;30;No;19.8;No internet service;No internet service;One year;No
0320-JDNQG;Male;23;No;99.85;Yes;No;Month-to-month;Yes
7180-PISOG;Male;1;Yes;74.5;No;No;Month-to-month;Yes
9168-INPSZ;Female;44;Yes;104.15;Yes;Yes;Month-to-month;No
3571-RFHAR;Male;65;Yes;109.15;Yes;Yes;Month-to-month;No
0015-UOCOJ;Female;7;No;48.2;No;No;Month-to-month;No
5334-AFQJB;Male;72;Yes;25.1;No internet service;No internet service;Two year;No
2754-SDJRD;Female;8;Yes;100.15;Yes;No;Month-to-month;No
9578-VRMNM;Female;16;Yes;65.2;No;Yes;Month-to-month;No
1587-FKLZB;Male;66;Yes;99.5;Yes;Yes;Month-to-month;No
6140-QNRQQ;Male;1;No;71.55;No;No;Month-to-month;Yes
8963-JLGJT;Male;3;No;55.9;No;Yes;Month-to-month;Yes
4307-KTUMW;Male;53;Yes;93.9;No;Yes;Month-to-month;No
1465-LNTLJ;Male;8;No;64.4;No;Yes;Month-to-month;No
5440-FLBQG;Male;69;Yes;108.4;Yes;Yes;Two year;No
2135-DQWAQ;Female;5;No;85.3;Yes;No;Month-to-month;Yes
4056-QHXHZ;Female;72;Yes;107.45;Yes;Yes;Two year;No
7470-MCQTK;Female;13;No phone service;48.75;Yes;Yes;Month-to-month;Yes
7488-MXJIV;Female;4;Yes;85.65;Yes;No;Month-to-month;Yes
7401-JIXNM;Female;54;Yes;91.3;Yes;Yes;Two year;No
9339-FIIJL;Male;72;Yes;85.95;Yes;Yes;Two year;No
2027-FECZV;Male;12;Yes;106.7;Yes;Yes;Month-to-month;Yes
2672-DZUOY;Male;1;No phone service;25.15;No;No;Month-to-month;Yes
4706-DGAHW;Male;1;No;45.2;No;No;Month-to-month;Yes
3870-MQAMG;Female;54;Yes;110.35;Yes;Yes;One year;No
6670-MFRPK;Male;69;Yes;79.2;No;Yes;Two year;No
6177-PEVRA;Female;48;No;55.5;No;No;Two year;No
4800-CZMPC;Female;48;Yes;103.25;Yes;No;One year;No
4813-HQMGZ;Female;8;Yes;90.25;No;No;Month-to-month;No
7579-KKLOE;Male;71;Yes;91.25;Yes;Yes;Two year;No
7377-DMMRI;Male;2;No;47.8;No;No;Month-to-month;Yes
8402-EIVQS;Male;67;No;100.9;Yes;No;One year;No
4947-DSMXK;Male;34;Yes;97.7;Yes;No;Month-to-month;No
7245-NIIWQ;Female;3;No;69.85;No;No;Month-to-month;Yes
0002-ORFBO;Female;9;No;65.6;Yes;No;One year;No
3324-OIRTO;Male;71;No;104.65;Yes;Yes;One year;No
5414-OFQCB;Male;57;Yes;90.45;Yes;No;Two year;No
4967-WPNCF;Male;72;No phone service;63.7;Yes;Yes;Two year;No
8552-OBVRU;Female;48;No;104.5;Yes;Yes;Month-to-month;No
8499-BRXTD;Male;18;No;20.1;No internet service;No internet service;One year;No
9154-QDGTH;Male;43;Yes;104.3;Yes;Yes;One year;No
8197-BFWVU;Female;72;Yes;93.25;Yes;Yes;Two year;No
2577-GVSIL;Male;35;Yes;73.45;Yes;No;One year;No
9367-OIUXP;Male;4;No;20.7;No internet service;No internet service;Month-to-month;Yes
6770-UAYGJ;Female;49;Yes;25.25;No internet service;No internet service;Two year;No
6463-HHXJR;Female;71;Yes;100.5;Yes;Yes;Two year;No
7928-VJYAB;Male;11;No;90.6;Yes;No;Month-to-month;No
1187-WILMM;Male;63;Yes;89.4;Yes;Yes;Two year;No
9776-OJUZI;Female;65;Yes;95.45;Yes;Yes;Month-to-month;No
1306-RPWXZ;Female;49;No;20.45;No internet service;No internet service;Two year;No
8949-JTMAY;Female;29;Yes;98.6;Yes;Yes;Month-to-month;Yes
2774-LVQUS;Female;15;Yes;83.05;No;Yes;Month-to-month;Yes
3097-PYWXL;Female;4;No;19.95;No internet service;No internet service;Month-to-month;Yes
2266-SJNAT;Female;72;Yes;109.15;Yes;Yes;One year;No
0869-PAPRP;Female;26;No;85.7;Yes;Yes;Month-to-month;No
4238-JSSWH;Female;35;Yes;102.05;Yes;Yes;Month-to-month;No
2972-YDYUW;Female;57;Yes;94.7;No;No;One year;No
1104-FEJAM;Male;28;Yes;64.4;No;No;Month-to-month;No
2809-ILCYT;Female;25;Yes;26.8;No internet service;No internet service;One year;No
5499-ECUTN;Female;47;No;66.05;Yes;Yes;One year;No
4981-FLTMF;Female;57;Yes;65.2;No;No;Month-to-month;No
9121-PHQSR;Male;16;Yes;85.05;Yes;No;Month-to-month;No
3113-IWHLC;Male;5;No;55.8;No;Yes;Month-to-month;Yes
3211-ILJTT;Male;17;No;70.4;No;No;Month-to-month;Yes
4612-THJBS;Female;56;Yes;104.75;Yes;Yes;One year;No
4277-BWBML;Male;72;No;19.95;No internet service;No internet service;Two year;No
4094-NSEDU;Female;21;Yes;94.25;Yes;No;Month-to-month;Yes
0234-TEVTT;Female;48;No phone service;45;No;Yes;One year;No
4304-TSPVK;Female;68;Yes;114.9;Yes;Yes;Two year;No
1552-AAGRX;Female;30;Yes;106.4;Yes;No;Month-to-month;No
2637-FKFSY;Female;3;No;46.1;No;No;Month-to-month;Yes
9796-MVYXX;Female;14;No phone service;39.7;No;Yes;Two year;No
7874-ECPQJ;Female;4;No;20.05;No internet service;No internet service;Month-to-month;Yes
0020-INWCK;Female;71;Yes;95.75;No;Yes;Two year;No
7089-RKVSZ;Male;8;Yes;24.4;No internet service;No internet service;One year;No
2683-JXWQQ;Male;61;No phone service;33.6;No;Yes;Month-to-month;No
9548-ZMVTX;Male;72;Yes;90.45;No;Yes;Two year;No
8739-XNIKG;Female;5;Yes;84;Yes;No;Month-to-month;Yes
9755-JHNMN;Female;49;No;67.4;No;Yes;Two year;No
3981-QSVQI;Male;8;No;19.7;No internet service;No internet service;Month-to-month;No
2789-HQBOU;Male;3;No;80.35;No;No;Month-to-month;Yes
9424-CMPOG;Male;9;No;19.6;No internet service;No internet service;Two year;No
5067-WJEUN;Male;67;No;54.2;No;No;Two year;No
3450-WXOAT;Male;46;No;45.2;No;No;Month-to-month;No
9251-WNSOD;Female;67;Yes;75.1;No;Yes;One year;No
6974-DAFLI;Female;55;No;19.7;No internet service;No internet service;One year;No
2616-UUTFK;Male;33;Yes;72.75;Yes;Yes;Month-to-month;No
7064-JHXCE;Male;62;No;20.05;No internet service;No internet service;Two year;No
5103-MHMHY;Female;1;No;45.95;No;No;Month-to-month;Yes
7989-AWGEH;Male;49;No phone service;39.2;No;No;Month-to-month;No
4373-VVHQL;Male;1;No;44.75;No;No;Month-to-month;Yes
4559-UWIHT;Male;14;Yes;82.65;No;Yes;Month-to-month;No
7268-IGMFD;Male;18;Yes;93.9;Yes;Yes;Month-to-month;No
1846-XWOQN;Female;1;No;70.15;No;No;Month-to-month;Yes
0235-KGSLC;Female;1;No;85.55;Yes;Yes;Month-to-month;Yes
6650-BWFRT;Female;72;Yes;117.15;Yes;Yes;Two year;No
9570-KYEUA;Male;64;Yes;99.25;No;Yes;Two year;No
6993-YGFJV;Male;69;Yes;112.55;Yes;Yes;Two year;No
2712-SYWAY;Female;1;Yes;25.7;No internet service;No internet service;Month-to-month;No
0730-BGQGF;Male;71;Yes;90.3;Yes;Yes;Two year;No
5498-IBWPI;Female;66;No;49.4;No;No;One year;No
9101-NTIXF;Male;2;No;19.4;No internet service;No internet service;Month-to-month;Yes
0013-SMEOE;Female;71;No;109.7;Yes;Yes;Two year;No
9314-QDMDW;Male;11;No;61.25;Yes;No;One year;No
9308-ANMVE;Male;47;No;55.3;No;No;Month-to-month;No
2884-GBPFB;Female;35;No;70.3;No;No;Month-to-month;No
3757-NJYBX;Male;32;Yes;106.35;Yes;Yes;Month-to-month;Yes
3413-DHLPB;Male;60;Yes;103.75;Yes;No;Month-to-month;No
7649-PHJVR;Male;11;No;19.5;No internet service;No internet service;One year;No
6114-TCFID;Female;29;No phone service;39.5;No;No;One year;No
3787-TRIAL;Male;21;No phone service;26.05;No;No;Month-to-month;No
2573-GYRUU;Male;48;Yes;91.05;No;Yes;Month-to-month;No
5156-UMKOW;Female;3;No phone service;29.65;No;No;Month-to-month;No
1247-QBVSH;Female;43;No;50.2;No;No;Month-to-month;No
6734-GMPVK;Male;5;Yes;105.3;Yes;Yes;Month-to-month;Yes
9822-OAOVB;Female;1;No;55.45;No;No;Month-to-month;Yes
6161-ERDGD;Male;71;Yes;85.45;Yes;Yes;One year;No
1226-JZNKR;Female;8;No;19.8;No internet service;No internet service;One year;No
7318-EIVKO;Male;8;Yes;59.25;Yes;No;Month-to-month;No
3771-PZOBW;Male;20;Yes;90.7;Yes;Yes;Month-to-month;No
5136-KCKGI;Female;33;Yes;103.7;Yes;Yes;One year;No
8231-BSWXX;Male;71;Yes;79.05;No;No;One year;No
6486-LHTMA;Female;31;Yes;90.7;Yes;Yes;One year;No
4083-BFNYK;Female;38;Yes;95;No;No;One year;No
3722-WPXTK;Male;1;No;88.35;Yes;No;Month-to-month;Yes
7389-KBFIT;Female;2;No phone service;30.25;No;No;Month-to-month;No
7176-WIONM;Female;12;No phone service;49.85;Yes;Yes;Month-to-month;No
5141-ZUVBH;Female;9;No;93;No;Yes;Month-to-month;No
1089-HDMKP;Male;11;No;54.55;No;No;Month-to-month;No
7623-HKYRK;Male;6;No;19.7;No internet service;No internet service;Month-to-month;Yes
0310-SUCIN;Female;71;No;84.8;Yes;Yes;One year;No
5197-PYEPU;Female;42;Yes;94.45;Yes;No;One year;No
2929-ERCFZ;Female;8;No;94.2;Yes;Yes;Month-to-month;Yes
7548-SEPYI;Female;5;No;96.25;Yes;No;Month-to-month;Yes
8835-VSDSE;Female;2;No;70.7;No;No;Month-to-month;Yes
6619-RPLQZ;Female;45;No;20.85;No internet service;No internet service;Two year;No
3275-RHRNE;Male;28;No phone service;60;Yes;Yes;One year;No
3503-TYDAY;Female;43;Yes;80.45;No;No;Month-to-month;No
6901-GOGZG;Male;60;Yes;84.95;Yes;Yes;Two year;No
1623-NLDOT;Female;42;No phone service;33.55;No;No;One year;No
7021-XSNYE;Male;7;No phone service;49.65;No;Yes;Two year;No
9621-OUPYD;Female;25;No;20.2;No internet service;No internet service;One year;No
9898-KZQDZ;Female;40;Yes;94.55;Yes;No;Month-to-month;Yes
8982-NHAVY;Male;27;Yes;100.5;Yes;Yes;One year;No
4307-KWMXE;Male;10;No phone service;35.75;No;No;Month-to-month;No
0141-YEAYS;Female;27;Yes;86.45;No;Yes;Month-to-month;No
2450-ZKEED;Female;11;No;53.8;No;Yes;One year;No
3694-DELSO;Male;4;No phone service;38.55;Yes;No;Month-to-month;No
3893-JRNFS;Male;68;No phone service;39.9;No;Yes;Month-to-month;No
9603-OAIHC;Male;1;No;70.05;No;No;Month-to-month;Yes
1133-KXCGE;Female;18;No;20.1;No internet service;No internet service;One year;No
5236-PERKL;Female;57;Yes;112.95;Yes;Yes;Two year;No
0142-GVYSN;Male;26;No;20.3;No internet service;No internet service;Month-to-month;No
1049-FYSYG;Female;17;No phone service;35.65;No;Yes;Month-to-month;No
7854-FOKSF;Male;1;No phone service;35.9;No;No;Month-to-month;Yes
2519-FAKOD;Male;38;Yes;99.25;Yes;Yes;Month-to-month;Yes
8406-LNMHF;Male;59;No;82.95;No;Yes;One year;No
1821-BUCWY;Male;30;No;55.65;No;Yes;Two year;No
8263-JQAIK;Male;2;No phone service;24.45;No;No;Month-to-month;Yes
0023-UYUPN;Female;50;Yes;25.2;No internet service;No internet service;One year;No
8314-DPQHL;Male;9;No phone service;50.8;No;Yes;One year;No
1465-WCZVT;Female;3;No;19.65;No internet service;No internet service;Month-to-month;Yes
9481-SFCQY;Female;14;No;59.8;Yes;Yes;Month-to-month;No
6360-SVNWV;Female;31;No;73.55;No;No;Month-to-month;No
0567-GGCAC;Female;7;No;61.4;No;Yes;Month-to-month;No
7089-IVVAZ;Female;8;Yes;103.35;Yes;No;Month-to-month;Yes
8884-MRNSU;Male;17;No;19.9;No internet service;No internet service;One year;No
2171-UDMFD;Male;32;No;19.45;No internet service;No internet service;Month-to-month;No
9050-IKDZA;Female;2;No;81.5;Yes;No;Month-to-month;Yes
2205-YMZZJ;Male;7;Yes;84.8;Yes;No;Month-to-month;Yes
9802-CAQUT;Female;72;Yes;109.55;Yes;Yes;Two year;No
1254-IZEYF;Female;31;Yes;99.95;Yes;No;Month-to-month;Yes
0187-WZNAB;Female;27;No;74.4;No;No;Month-to-month;No
9492-TOKRI;Female;18;Yes;90;Yes;No;Month-to-month;Yes
1475-VWVDO;Male;7;No;74.9;No;Yes;Month-to-month;No
9221-OTIVJ;Female;14;Yes;104.85;Yes;Yes;Month-to-month;Yes
1357-MVDOZ;Male;11;No;59.65;Yes;Yes;Month-to-month;No
7602-MVRMB;Female;72;Yes;110.45;Yes;Yes;Two year;No
3325-FUYCG;Male;28;Yes;106.1;Yes;No;One year;No
5908-QMGOE;Male;15;Yes;74.2;No;No;Month-to-month;Yes
1197-BVMVG;Female;4;Yes;74.45;No;No;Month-to-month;Yes
5406-KGRMX;Female;71;Yes;24.55;No internet service;No internet service;Two year;No
8481-YYXWG;Female;5;No;89.35;No;No;Month-to-month;Yes
5968-HYJRZ;Male;47;Yes;24.55;No internet service;No internet service;Two year;No
5198-EFNBM;Male;57;No;90.65;Yes;Yes;One year;No
7516-GMHUV;Male;50;Yes;105.05;Yes;Yes;Two year;No
7140-ADSMJ;Male;8;No;20.45;No internet service;No internet service;Month-to-month;No
2230-XTUWL;Female;48;No;19.55;No internet service;No internet service;Two year;No
7706-YLMQA;Female;70;No;19.7;No internet service;No internet service;One year;No
2585-KTFRE;Male;1;No;70.45;No;No;Month-to-month;Yes
7994-UYIVZ;Male;8;Yes;85.65;No;No;Month-to-month;No
2609-IAICY;Female;1;Yes;77.15;No;No;Month-to-month;Yes
1740-CSDJP;Male;1;No phone service;35.25;No;No;Month-to-month;Yes
7717-BICXI;Male;60;No;20.55;No internet service;No internet service;Two year;No
6559-RAKOZ;Male;49;Yes;97.95;Yes;No;One year;No
2636-OHFMN;Male;4;No phone service;48.55;Yes;No;Month-to-month;Yes
4716-MRVEN;Female;29;No;20;No internet service;No internet service;One year;No
2143-LJULT;Female;67;Yes;25.25;No internet service;No internet service;Two year;No
1323-OOEPC;Female;53;Yes;98.4;Yes;No;Month-to-month;No
3200-MNQTF;Male;67;Yes;70.9;No;Yes;Two year;No
6164-HXUGH;Female;6;No;19.85;No internet service;No internet service;Month-to-month;Yes
5630-IXDXV;Female;47;Yes;106.35;Yes;Yes;Month-to-month;No
0320-DWVTU;Female;53;No;99.5;No;Yes;Two year;No
9135-MGVPY;Male;69;No;84.7;Yes;Yes;Two year;No
1212-GLHMD;Male;3;No;86.05;No;No;Month-to-month;Yes
7878-JGDKK;Male;4;No;44.55;No;No;Month-to-month;Yes
1088-AUUZZ;Male;56;Yes;75.85;No;No;Two year;No
0397-GZBBC;Male;59;Yes;93.85;Yes;No;Month-to-month;No
6614-YWYSC;Male;61;Yes;25;No internet service;No internet service;Two year;No
9588-OZDMQ;Female;2;No;45;No;No;Month-to-month;Yes
7641-EUYET;Male;46;Yes;100.7;Yes;Yes;Month-to-month;No
6476-EPYZR;Male;12;No;20.5;No internet service;No internet service;Month-to-month;No
9921-ZVRHG;Female;14;Yes;80.45;No;Yes;Month-to-month;Yes
1174-FGIFN;Female;28;Yes;90.45;No;No;One year;No
6620-HVDUJ;Male;24;No;60.45;No;No;Month-to-month;No
4701-MLJPN;Male;31;No;55.25;No;Yes;Month-to-month;No
1032-MAELW;Female;68;Yes;78.45;No;Yes;One year;No
7641-TQFHN;Male;39;Yes;100.55;Yes;No;Two year;No
1552-TKMXS;Female;42;No;20.35;No internet service;No internet service;Month-to-month;No
9206-GVPEQ;Male;13;No phone service;54.45;Yes;No;Month-to-month;Yes
8622-ZLFKO;Female;6;Yes;90.75;No;No;Month-to-month;Yes
1596-BBVTG;Male;35;Yes;75.35;No;No;Month-to-month;Yes
6188-UXBBR;Female;38;No;20.25;No internet service;No internet service;One year;No
2333-KWEWW;Male;18;No;20.05;No internet service;No internet service;Two year;No
5702-SKUOB;Female;4;No;19.6;No internet service;No internet service;Month-to-month;Yes
1134-YWTYF;Male;27;No;53.8;No;No;Month-to-month;No
6061-GWWAV;Male;41;No;70.2;Yes;Yes;One year;No
0679-TDGAK;Male;50;No;75.5;Yes;No;One year;No
6585-WCEWR;Male;72;No;20.35;No internet service;No internet service;Two year;No
9067-YGSCA;Female;70;Yes;26.05;No internet service;No internet service;One year;No
9067-SQTNS;Male;44;No;20.6;No internet service;No internet service;One year;No
8433-WXGNA;Male;2;No;75.7;No;No;Month-to-month;Yes
1776-SPBWV;Female;34;No;20.1;No internet service;No internet service;One year;No
8735-SDUFN;Female;72;Yes;24.3;No internet service;No internet service;Two year;No
9668-PUGNU;Male;71;Yes;24.5;No internet service;No internet service;Two year;No
9405-GPBBG;Female;64;Yes;110.5;Yes;Yes;Two year;No
1926-QUZNN;Female;72;Yes;25.25;No internet service;No internet service;Two year;No
3707-GNWHM;Male;1;Yes;74.25;No;No;Month-to-month;Yes
7016-NVRIC;Male;29;No;90.1;No;Yes;One year;No
5829-NVSQN;Female;23;No;68.75;No;Yes;One year;No
9565-AXSMR;Male;52;No;19.2;No internet service;No internet service;Two year;No
8922-LIEGH;Female;25;Yes;89.7;No;No;Month-to-month;Yes
8869-LIHMK;Female;64;Yes;115.1;Yes;Yes;Two year;No
8245-UMPYT;Female;16;Yes;96.4;Yes;No;Month-to-month;Yes
5186-SAMNZ;Male;1;No;69.5;No;No;Month-to-month;Yes
0447-RXSGD;Male;24;Yes;99.65;Yes;No;Month-to-month;No
4927-WWOOZ;Male;2;Yes;91.45;Yes;Yes;Month-to-month;Yes
5788-YPOEG;Female;34;No;84.75;Yes;Yes;Two year;No
5373-SFODM;Male;36;Yes;85.25;No;No;Month-to-month;Yes
0661-KBKPA;Male;53;Yes;78.75;Yes;Yes;One year;No
9081-WWXKP;Female;47;No;20.25;No internet service;No internet service;Two year;No
0784-ZQJZX;Male;72;No;19.9;No internet service;No internet service;Two year;No
3133-PZNSR;Male;72;Yes;97.75;No;No;Two year;No
5766-ZJYBB;Male;1;No;19.4;No internet service;No internet service;Month-to-month;Yes
8931-GJJIQ;Female;9;Yes;83.3;No;No;Month-to-month;Yes
4277-PVRAN;Female;8;No;80.1;Yes;No;Month-to-month;Yes
0022-TCJCI;Male;45;No;62.7;No;Yes;One year;No
0722-SVSFK;Female;7;No;100.4;Yes;Yes;Month-to-month;No
3612-YVGSJ;Female;71;Yes;24.45;No internet service;No internet service;Two year;No
